fold,run,algorithm,accuracy,precision,recall,f1_score,convergence_speed,best_loss,threshold_reached,fold_threshold
3,34,Baseline ACOR,0.6347826086956522,0.6228571428571429,0.8582677165354331,0.7218543046357616,101,2.844774435024259,False,2.475478734580063
3,35,Baseline ACOR,0.6565217391304348,0.6428571428571429,0.8503937007874016,0.7322033898305085,101,2.6673569952085727,False,2.475478734580063
3,36,Baseline ACOR,0.6,0.6732673267326733,0.5354330708661418,0.5964912280701754,0,2.375068692873641,True,2.475478734580063
3,37,Baseline ACOR,0.6304347826086957,0.6381578947368421,0.7637795275590551,0.6953405017921147,0,2.289768778792161,True,2.475478734580063
3,38,Baseline ACOR,0.6086956521739131,0.7032967032967034,0.5039370078740157,0.5871559633027523,0,1.9076431207899829,True,2.475478734580063
3,39,Baseline ACOR,0.7086956521739131,0.6724137931034483,0.9212598425196851,0.7774086378737541,0,2.2647624654542433,True,2.475478734580063
3,40,Baseline ACOR,0.7043478260869566,0.6878980891719745,0.8503937007874016,0.7605633802816901,101,3.0152045299835755,False,2.475478734580063
3,41,Baseline ACOR,0.6130434782608696,0.620253164556962,0.7716535433070866,0.6877192982456141,101,2.7299069655419053,False,2.475478734580063
3,42,Baseline ACOR,0.6869565217391305,0.7570093457943925,0.6377952755905512,0.6923076923076923,0,2.3946972075114377,True,2.475478734580063
3,43,Baseline ACOR,0.7217391304347827,0.8181818181818182,0.6377952755905512,0.7168141592920354,101,2.7610130202697425,False,2.475478734580063
3,44,Baseline ACOR,0.6608695652173913,0.7207207207207207,0.6299212598425197,0.6722689075630253,0,1.8812228331726133,True,2.475478734580063
3,45,Baseline ACOR,0.6739130434782609,0.7131147540983607,0.6850393700787402,0.6987951807228916,0,1.6869972957286685,True,2.475478734580063
3,46,Baseline ACOR,0.5565217391304348,0.5874125874125874,0.6614173228346457,0.6222222222222222,0,2.003706117386847,True,2.475478734580063
3,47,Baseline ACOR,0.6956521739130435,0.7111111111111111,0.7559055118110236,0.732824427480916,0,2.1817090751382455,True,2.475478734580063
3,48,Baseline ACOR,0.5826086956521739,0.6040268456375839,0.7086614173228346,0.6521739130434783,101,3.185454709833388,False,2.475478734580063
3,49,Baseline ACOR,0.7434782608695653,0.7698412698412699,0.7637795275590551,0.766798418972332,0,1.5189731377982463,True,2.475478734580063
3,50,Baseline ACOR,0.7260869565217392,0.7807017543859649,0.7007874015748031,0.7385892116182573,0,1.7002628651417018,True,2.475478734580063
3,1,Hybrid ACOR-LM,0.782608695652174,0.7938931297709924,0.8188976377952756,0.8062015503875969,0,0.24669436595946553,True,2.475478734580063
3,2,Hybrid ACOR-LM,0.7956521739130434,0.8125,0.8188976377952756,0.8156862745098039,0,0.2735993569175857,True,2.475478734580063
3,3,Hybrid ACOR-LM,0.8,0.824,0.8110236220472441,0.8174603174603174,6,0.27370440299365034,True,2.475478734580063
3,4,Hybrid ACOR-LM,0.808695652173913,0.8074074074074075,0.8582677165354331,0.8320610687022901,6,0.2735563628011776,True,2.475478734580063
3,5,Hybrid ACOR-LM,0.7739130434782608,0.7819548872180451,0.8188976377952756,0.8,0,0.27786234475155985,True,2.475478734580063
3,6,Hybrid ACOR-LM,0.8217391304347826,0.8524590163934426,0.8188976377952756,0.8353413654618473,0,0.2678962680862833,True,2.475478734580063
3,7,Hybrid ACOR-LM,0.8173913043478261,0.8195488721804511,0.8582677165354331,0.8384615384615385,0,0.27873030162628964,True,2.475478734580063
3,8,Hybrid ACOR-LM,0.7913043478260869,0.7883211678832117,0.8503937007874016,0.8181818181818182,0,0.26116657129748705,True,2.475478734580063
3,9,Hybrid ACOR-LM,0.8173913043478261,0.8148148148148148,0.8661417322834646,0.8396946564885496,0,0.2604748735245968,True,2.475478734580063
3,10,Hybrid ACOR-LM,0.7956521739130434,0.803030303030303,0.8346456692913385,0.8185328185328186,0,0.2759590888051088,True,2.475478734580063
3,11,Hybrid ACOR-LM,0.7695652173913043,0.7890625,0.7952755905511811,0.792156862745098,0,0.23079500774027273,True,2.475478734580063
3,12,Hybrid ACOR-LM,0.8260869565217391,0.8372093023255814,0.8503937007874016,0.84375,0,0.2759704470730559,True,2.475478734580063
3,13,Hybrid ACOR-LM,0.808695652173913,0.8217054263565892,0.8346456692913385,0.828125,0,0.28064376203386915,True,2.475478734580063
3,14,Hybrid ACOR-LM,0.8304347826086956,0.8235294117647058,0.8818897637795275,0.8517110266159695,0,0.268993363546724,True,2.475478734580063
3,15,Hybrid ACOR-LM,0.8130434782608695,0.8442622950819673,0.8110236220472441,0.8273092369477911,0,0.28253424942042965,True,2.475478734580063
3,16,Hybrid ACOR-LM,0.8260869565217391,0.84251968503937,0.84251968503937,0.84251968503937,0,0.3089951202851038,True,2.475478734580063
3,17,Hybrid ACOR-LM,0.8260869565217391,0.8270676691729323,0.8661417322834646,0.8461538461538461,0,0.27337188200862345,True,2.475478734580063
3,18,Hybrid ACOR-LM,0.7739130434782608,0.7862595419847328,0.8110236220472441,0.7984496124031008,0,0.2622843250419597,True,2.475478734580063
3,19,Hybrid ACOR-LM,0.782608695652174,0.7851851851851852,0.8346456692913385,0.8091603053435115,6,0.23543340748947988,True,2.475478734580063
3,20,Hybrid ACOR-LM,0.8,0.7755102040816326,0.8976377952755905,0.8321167883211679,6,0.27425976246158834,True,2.475478734580063
3,21,Hybrid ACOR-LM,0.8130434782608695,0.8,0.8818897637795275,0.8389513108614233,0,0.2750337566820564,True,2.475478734580063
3,22,Hybrid ACOR-LM,0.7913043478260869,0.816,0.8031496062992126,0.8095238095238095,0,0.25247221636363787,True,2.475478734580063
3,23,Hybrid ACOR-LM,0.8217391304347826,0.8257575757575758,0.8582677165354331,0.8416988416988417,0,0.29772146876099875,True,2.475478734580063
3,24,Hybrid ACOR-LM,0.782608695652174,0.7851851851851852,0.8346456692913385,0.8091603053435115,0,0.271881241612766,True,2.475478734580063
3,25,Hybrid ACOR-LM,0.808695652173913,0.8267716535433071,0.8267716535433071,0.8267716535433071,0,0.2855589410097048,True,2.475478734580063
3,26,Hybrid ACOR-LM,0.8260869565217391,0.8320610687022901,0.8582677165354331,0.8449612403100775,0,0.2567097735137963,True,2.475478734580063
3,27,Hybrid ACOR-LM,0.808695652173913,0.8120300751879699,0.8503937007874016,0.8307692307692308,0,0.2610635357662741,True,2.475478734580063
