fold,run,accuracy,precision,recall,f1_score
1,31,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,32,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,33,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,34,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,35,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,36,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,37,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,38,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,39,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,40,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,41,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,42,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,43,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,44,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,45,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,46,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,47,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,48,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,49,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
1,50,0.7447916666666666,0.7638888888888888,0.88,0.8178438661710037
2,1,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,2,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,3,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,4,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,5,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,6,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,7,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,8,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,9,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,10,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
2,11,0.7552083333333334,0.7954545454545454,0.84,0.8171206225680934
